SiteCode,SiteID,SampleYear,Location,Treatment,Water,Standing Dead,Litter,Bare Ground,Bryophyte sp.,ACHMILLE,BOECYLIN,BOLFLUVI,BRASCHE,CALCANAD,Calystegia sp.,CAMAPARI,CALSEPIU,CARAQUAT,CARBUXBA,CARCRAWE,CARCOMOS,CARCRYPT,CARLACUS,CARLANGU,CARLASIO,CARSARTW,Carex sp,CERDEME,CHARA SP,CLAMARIS,Cornus Sp.,DECVERTI,DULARUND,ELEPALUS,ELOCANA,Eleocharis Sp,EQUFLUVI,Epuatorium sp.,Fern,Fontinalis Sp,FRAVIRGI,GALLABRA,GALTRIF,HYDMORSU,HYDVERTI,HYPKALMI,IMPCAPEN,IRIVERSA,JUNBALTI,JUNBREVI,Juncus Sp.,LEEORYZO,LEMMINOR,LYCAMERI,LYSTHRYS,Lythrum Sp,LYTSALIC,Myriophyllum sp,MYRSIBI,MYRSPIC,NAJFLEXI,Nitella spp.,NUPLUTE,NYMODOR,PHRAUSTR,PERAMPHI,POLYGONUM SP,PONCORD,POTFOLI,POTGRAMI,POTNATA,POTPRAE,POTRICH,POTZOST,Potamogeton sp.,Rosa Sp,Sagittaria sp.,SAGCUNE,SAGLATIF,SCHPUNGE,SCHTABER,SCIACUTU,Solonaceae Sp.(%),SPARGANIUM SP,SPAEMER,SPAEURY,SPIPOLY,STUPECT,THEPALUS,Typha sp.,UTRGIBBA,UTRINTER,UTRMINO,UTRVULGA,VALAMER,Vicia Sp,ZIZPALUS,Unknown Seedling,Richness,meanC
LPC2318,LPC23,2018,Long Point,Control,4.995004995,14.98501499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.92007992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,3,2
LPC2418,LPC24,2018,Long Point,Control,4.997501249,24.98750625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96501749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LPC2518,LPC25,2018,Long Point,Control,4.995004995,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,3,2.333333333
LPC2618,LPC26,2018,Long Point,Control,5,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1
LPC2718,LPC27,2018,Long Point,Control,4.759638267,9.519276535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047596383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.11565921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5578296,0,0,0,0,0,0,0,0,3,0
LPC2818,LPC28,2018,Long Point,Control,10.52631579,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.21052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC2918,LPC29,2018,Long Point,Control,9.995002499,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.96001999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LPC3018,LPC30,2018,Long Point,Control,0.049975012,19.990005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.96001999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3118,LPC31,2018,Long Point,Control,0.04995005,9.99000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,2,5
LPC3218,LPC32,2018,Long Point,Control,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3318,LPC33,2018,Long Point,Control,0.04995005,9.99000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.92007992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99000999,0,0,0,0,0,0,0,0,3,2
LPC3418,LPC34,2018,Long Point,Control,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3518,LPC35,2018,Long Point,Control,0,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.23809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3618,LPC36,2018,Long Point,Control,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3718,LPC37,2018,Long Point,Control,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3818,LPC38,2018,Long Point,Control,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3918,LPC39,2018,Long Point,Control,0.04995005,9.99000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,2,0
LPC4018,LPC40,2018,Long Point,Control,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPT0518,LPT05,2018,Long Point,Treatment,0.0499002,0.0499002,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,99.8003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5
LPT0618,LPT06,2018,Long Point,Treatment,0.04995005,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPT0718,LPT07,2018,Long Point,Treatment,0.04995005,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.93006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.97002997,0,0,0,0,0,0,0,0,2,0
LPT0818,LPT08,2018,Long Point,Treatment,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,3,3.333333333
LPT0918,LPT09,2018,Long Point,Treatment,69.96501749,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9850075,0,0,0,0,0,0,0,0,1,0
LPT1018,LPT10,2018,Long Point,Treatment,19.990005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,19.990005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97001499,0,0,0,0,0,0,0,0,3,1.666666667
LPT1118,LPT11,2018,Long Point,Treatment,0.04995005,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPT1218,LPT12,2018,Long Point,Treatment,4.997501249,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,2,0
LPT1318,LPT13,2018,Long Point,Treatment,0.0499002,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.82035928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99001996,0,0,0,4.99001996,0,0,0,0,0,0,0,0,5,2.2
LPT1418,LPT14,2018,Long Point,Treatment,0.04995005,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98501499,0,0,0,0,0,0,0,0,0,69.93006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25
LPT1518,LPT15,2018,Long Point,Treatment,0.049975012,0,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,59.97001499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98750625,0,0,0,0,0,0,0,0,3,1.666666667
LPT1618,LPT16,2018,Long Point,Treatment,0.049975012,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96501749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98750625,0,0,0,0,0,0,0,0,2,0
LPT1718,LPT17,2018,Long Point,Treatment,0.049925112,0.049925112,24.96255617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9550674,0,0,0,0,0,0,0,0,0,0,0,0,0,4.992511233,0,0,0,0,0,0,0,0,0,0,39.94008987,0,0,0,0,0,0,0,0,4,1
LPT1818,LPT18,2018,Long Point,Treatment,9.995002499,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPT1918,LPT19,2018,Long Point,Treatment,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LPT2018,LPT20,2018,Long Point,Treatment,49.92511233,0.049925112,4.992511233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,39.94008987,0,0,0,4.992511233,0,0,0,0,4,4
LPT4118,LPT41,2018,Long Point,Treatment,9.995002499,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98001,0,0,0,0,0,0,0,0,2,0
LPT4218,LPT42,2018,Long Point,Treatment,4.997501249,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.96001999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99250375,0,0,0,0,0,0,0,0,2,0
LPT4318,LPT43,2018,Long Point,Treatment,0.04995005,0.04995005,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,2,0
LPT4418,LPT44,2018,Long Point,Treatment,0.0499002,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.86027944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99001996,0,0,0,24.9500998,0,0,0,0,0,0,0,0,5,4.6
RPC1018,RPC10,2018,Rondeau,Control,19.96007984,9.98003992,0,0,0,0,0,0,0,0.0499002,0,0,0,4.99001996,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,4.99001996,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9001996,4.99001996,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,4.99001996,0,0,0,0,0,0,0,0,9,3.777777778
RPC1118,RPC11,2018,Rondeau,Control,4.992511233,4.992511233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,0,9.985022466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.88017973,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.8
RPC1218,RPC12,2018,Rondeau,Control,9.995002499,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.96001999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.333333333
RPC1318,RPC13,2018,Rondeau,Control,0.04995005,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
RPC1418,RPC14,2018,Rondeau,Control,0.049850449,0.049850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.70089731,0.049850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,5,2.8
RPC1518,RPC15,2018,Rondeau,Control,0.049850449,0.049850449,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,0,0,0.049850449,0,0,0,0,0,0,0,0,0,99.70089731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.2
RPC1718,RPC17,2018,Rondeau,Control,0.04995005,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97502498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.93006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,3,0
RPC1818,RPC18,2018,Rondeau,Control,0.04995005,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,3,0
RPC1918,RPC19,2018,Rondeau,Control,0.0499002,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,3,0
RPC218,RPC2,2018,Rondeau,Control,0.049925112,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.85022466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5
RPC2018,RPC20,2018,Rondeau,Control,0.047551117,4.755111745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047551117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1022349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047551117,0,0,0,0,0,0,0,0,3,0
RPC318,RPC3,2018,Rondeau,Control,0.0499002,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,3,0
RPC418,RPC4,2018,Rondeau,Control,0.04995005,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91008991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,3,0
RPC518,RPC5,2018,Rondeau,Control,0.047573739,0.047573739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75737393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.14747859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPC618,RPC6,2018,Rondeau,Control,0.049925112,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.85022466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPC718,RPC7,2018,Rondeau,Control,4.995004995,4.995004995,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.92007992,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6
RPC818,RPC8,2018,Rondeau,Control,4.99001996,4.99001996,0,0,0,0,0,0,0,0.0499002,0,0,0,0.0499002,0,0,0,0,0,0,9.98003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.84031936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,6,3
RPC918,RPC9,2018,Rondeau,Control,0.052603893,5.260389269,0,0,0,0,0,0,0,0,0,0,0,5.260389269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260389269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1662283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.333333333
